"year","country_name","v2lgqugen","v2x_polyarchy","wdi_gdpcapcur","Actor1Type","EventViolence","actor_ord","quota_ord"
2005,"Ukraine",0,0.447,1894.47082519531,2,0,"Citizens","No"
2005,"Ukraine",0,0.447,1894.47082519531,2,0,"Citizens","No"
2005,"Ukraine",0,0.447,1894.47082519531,2,0,"Citizens","No"
2005,"Ukraine",0,0.447,1894.47082519531,2,0,"Citizens","No"
2005,"Ukraine",0,0.447,1894.47082519531,2,0,"Citizens","No"
2005,"Ukraine",0,0.447,1894.47082519531,2,0,"Citizens","No"
2005,"Ukraine",0,0.447,1894.47082519531,1,0,"State","No"
2005,"Ukraine",0,0.447,1894.47082519531,2,0,"Citizens","No"
2005,"Ukraine",0,0.447,1894.47082519531,2,0,"Citizens","No"
2005,"Ukraine",0,0.447,1894.47082519531,2,0,"Citizens","No"
2005,"Ukraine",0,0.447,1894.47082519531,2,0,"Citizens","No"
2005,"Ukraine",0,0.447,1894.47082519531,2,0,"Citizens","No"
2005,"Ukraine",0,0.447,1894.47082519531,2,0,"Citizens","No"
2005,"Ukraine",0,0.447,1894.47082519531,2,0,"Citizens","No"
2005,"Ukraine",0,0.447,1894.47082519531,2,0,"Citizens","No"
2005,"Ukraine",0,0.447,1894.47082519531,2,0,"Citizens","No"
2005,"Ukraine",0,0.447,1894.47082519531,2,0,"Citizens","No"
2005,"Ukraine",0,0.447,1894.47082519531,2,0,"Citizens","No"
2005,"Ukraine",0,0.447,1894.47082519531,2,0,"Citizens","No"
2005,"Ukraine",0,0.447,1894.47082519531,2,0,"Citizens","No"
2005,"Ukraine",0,0.447,1894.47082519531,2,0,"Citizens","No"
2005,"Ukraine",0,0.447,1894.47082519531,3,0,"Party","No"
2005,"Ukraine",0,0.447,1894.47082519531,2,0,"Citizens","No"
2006,"Ukraine",0,0.575,2391.32397460938,3,0,"Party","No"
2006,"Ukraine",0,0.575,2391.32397460938,2,1,"Citizens","No"
2006,"Ukraine",0,0.575,2391.32397460938,2,0,"Citizens","No"
2006,"Ukraine",0,0.575,2391.32397460938,3,0,"Party","No"
2006,"Ukraine",0,0.575,2391.32397460938,3,0,"Party","No"
2006,"Ukraine",0,0.575,2391.32397460938,3,0,"Party","No"
2006,"Ukraine",0,0.575,2391.32397460938,3,0,"Party","No"
2006,"Ukraine",0,0.575,2391.32397460938,3,0,"Party","No"
2006,"Ukraine",0,0.575,2391.32397460938,3,0,"Party","No"
2006,"Ukraine",0,0.575,2391.32397460938,2,0,"Citizens","No"
2006,"Ukraine",0,0.575,2391.32397460938,3,0,"Party","No"
2006,"Ukraine",0,0.575,2391.32397460938,3,0,"Party","No"
2006,"Ukraine",0,0.575,2391.32397460938,3,0,"Party","No"
2006,"Ukraine",0,0.575,2391.32397460938,3,0,"Party","No"
2006,"Ukraine",0,0.575,2391.32397460938,3,0,"Party","No"
2006,"Ukraine",0,0.575,2391.32397460938,3,0,"Party","No"
2006,"Ukraine",0,0.575,2391.32397460938,3,0,"Party","No"
2006,"Ukraine",0,0.575,2391.32397460938,3,0,"Party","No"
2006,"Ukraine",0,0.575,2391.32397460938,3,0,"Party","No"
2006,"Ukraine",0,0.575,2391.32397460938,3,0,"Party","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,3,0,"Party","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,3,0,"Party","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,1,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,1,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,1,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,3,0,"Party","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,1,0,"State","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,0,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,5,1,"Other","No"
2007,"Ukraine",0,0.614,3197.93432617188,5,0,"Other","No"
2007,"Ukraine",0,0.614,3197.93432617188,5,0,"Other","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,1,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,1,1,"State","No"
2007,"Ukraine",0,0.614,3197.93432617188,3,0,"Party","No"
2007,"Ukraine",0,0.614,3197.93432617188,3,0,"Party","No"
2007,"Ukraine",0,0.614,3197.93432617188,2,1,"Citizens","No"
2007,"Ukraine",0,0.614,3197.93432617188,3,1,"Party","No"
2007,"Ukraine",0,0.614,3197.93432617188,3,0,"Party","No"
2009,"Ukraine",0,0.618,2639.3916015625,1,0,"State","No"
2009,"Ukraine",0,0.618,2639.3916015625,3,0,"Party","No"
2009,"Ukraine",0,0.618,2639.3916015625,2,1,"Citizens","No"
2010,"Ukraine",0,0.496,3078.42993164063,2,1,"Citizens","No"
2010,"Ukraine",0,0.496,3078.42993164063,1,1,"State","No"
2010,"Ukraine",0,0.496,3078.42993164063,2,0,"Citizens","No"
2010,"Ukraine",0,0.496,3078.42993164063,1,1,"State","No"
2010,"Ukraine",0,0.496,3078.42993164063,2,0,"Citizens","No"
2010,"Ukraine",0,0.496,3078.42993164063,1,0,"State","No"
2010,"Ukraine",0,0.496,3078.42993164063,2,0,"Citizens","No"
2010,"Ukraine",0,0.496,3078.42993164063,2,0,"Citizens","No"
2010,"Ukraine",0,0.496,3078.42993164063,2,0,"Citizens","No"
2010,"Ukraine",0,0.496,3078.42993164063,2,0,"Citizens","No"
2010,"Ukraine",0,0.496,3078.42993164063,3,0,"Party","No"
2010,"Ukraine",0,0.496,3078.42993164063,2,0,"Citizens","No"
2010,"Ukraine",0,0.496,3078.42993164063,1,0,"State","No"
2010,"Ukraine",0,0.496,3078.42993164063,1,1,"State","No"
2010,"Ukraine",0,0.496,3078.42993164063,1,1,"State","No"
2010,"Ukraine",0,0.496,3078.42993164063,2,0,"Citizens","No"
2012,"Ukraine",0,0.479,4004.80444335938,1,0,"State","No"
2012,"Ukraine",0,0.479,4004.80444335938,2,0,"Citizens","No"
2012,"Ukraine",0,0.479,4004.80444335938,3,0,"Party","No"
2012,"Ukraine",0,0.479,4004.80444335938,3,0,"Party","No"
2012,"Ukraine",0,0.479,4004.80444335938,3,0,"Party","No"
2012,"Ukraine",0,0.479,4004.80444335938,3,0,"Party","No"
2012,"Ukraine",0,0.479,4004.80444335938,3,0,"Party","No"
2012,"Ukraine",0,0.479,4004.80444335938,1,1,"State","No"
2012,"Ukraine",0,0.479,4004.80444335938,3,0,"Party","No"
2012,"Ukraine",0,0.479,4004.80444335938,3,0,"Party","No"
2012,"Ukraine",0,0.479,4004.80444335938,2,0,"Citizens","No"
2012,"Ukraine",0,0.479,4004.80444335938,3,0,"Party","No"
2012,"Ukraine",0,0.479,4004.80444335938,3,0,"Party","No"
2012,"Ukraine",0,0.479,4004.80444335938,3,0,"Party","No"
2012,"Ukraine",0,0.479,4004.80444335938,3,0,"Party","No"
2012,"Ukraine",0,0.479,4004.80444335938,3,0,"Party","No"
2012,"Ukraine",0,0.479,4004.80444335938,3,0,"Party","No"
2012,"Ukraine",0,0.479,4004.80444335938,3,0,"Party","No"
2012,"Ukraine",0,0.479,4004.80444335938,3,0,"Party","No"
2012,"Ukraine",0,0.479,4004.80444335938,3,0,"Party","No"
2012,"Ukraine",0,0.479,4004.80444335938,3,0,"Party","No"
2012,"Ukraine",0,0.479,4004.80444335938,3,0,"Party","No"
2012,"Ukraine",0,0.479,4004.80444335938,3,0,"Party","No"
2012,"Ukraine",0,0.479,4004.80444335938,3,0,"Party","No"
1999,"Uruguay",0,0.875,7314.49095052925,3,1,"Party","No"
1991,"Algeria",0,0.355,1749.28372012167,2,1,"Citizens","No"
1991,"Algeria",0,0.355,1749.28372012167,2,1,"Citizens","No"
1991,"Algeria",0,0.355,1749.28372012167,2,1,"Citizens","No"
1991,"Algeria",0,0.355,1749.28372012167,1,0,"State","No"
1991,"Algeria",0,0.355,1749.28372012167,2,1,"Citizens","No"
1991,"Algeria",0,0.355,1749.28372012167,1,0,"State","No"
1991,"Algeria",0,0.355,1749.28372012167,1,0,"State","No"
1991,"Algeria",0,0.355,1749.28372012167,2,1,"Citizens","No"
1991,"Algeria",0,0.355,1749.28372012167,2,1,"Citizens","No"
1991,"Algeria",0,0.355,1749.28372012167,2,1,"Citizens","No"
1991,"Algeria",0,0.355,1749.28372012167,1,1,"State","No"
1991,"Algeria",0,0.355,1749.28372012167,1,1,"State","No"
1991,"Algeria",0,0.355,1749.28372012167,2,0,"Citizens","No"
1991,"Algeria",0,0.355,1749.28372012167,1,0,"State","No"
1991,"Algeria",0,0.355,1749.28372012167,2,1,"Citizens","No"
1991,"Algeria",0,0.355,1749.28372012167,1,0,"State","No"
1991,"Algeria",0,0.355,1749.28372012167,1,0,"State","No"
1991,"Algeria",0,0.355,1749.28372012167,1,0,"State","No"
1991,"Algeria",0,0.355,1749.28372012167,2,1,"Citizens","No"
1991,"Algeria",0,0.355,1749.28372012167,1,0,"State","No"
1991,"Algeria",0,0.355,1749.28372012167,3,1,"Party","No"
1991,"Algeria",0,0.355,1749.28372012167,3,1,"Party","No"
1991,"Algeria",0,0.355,1749.28372012167,3,1,"Party","No"
1991,"Algeria",0,0.355,1749.28372012167,1,0,"State","No"
1991,"Algeria",0,0.355,1749.28372012167,2,1,"Citizens","No"
1991,"Algeria",0,0.355,1749.28372012167,1,1,"State","No"
1991,"Algeria",0,0.355,1749.28372012167,3,0,"Party","No"
1991,"Algeria",0,0.355,1749.28372012167,1,0,"State","No"
1991,"Algeria",0,0.355,1749.28372012167,2,0,"Citizens","No"
1991,"Algeria",0,0.355,1749.28372012167,3,0,"Party","No"
1991,"Algeria",0,0.355,1749.28372012167,1,0,"State","No"
1991,"Algeria",0,0.355,1749.28372012167,3,0,"Party","No"
1991,"Algeria",0,0.355,1749.28372012167,2,1,"Citizens","No"
1991,"Algeria",0,0.355,1749.28372012167,2,1,"Citizens","No"
1991,"Algeria",0,0.355,1749.28372012167,2,1,"Citizens","No"
1991,"Algeria",0,0.355,1749.28372012167,1,0,"State","No"
1991,"Algeria",0,0.355,1749.28372012167,1,0,"State","No"
1991,"Algeria",0,0.355,1749.28372012167,3,0,"Party","No"
1991,"Algeria",0,0.355,1749.28372012167,3,0,"Party","No"
1991,"Algeria",0,0.355,1749.28372012167,3,0,"Party","No"
1992,"Algeria",0,0.178,1794.6214527531,2,0,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,1,0,"State","No"
1992,"Algeria",0,0.178,1794.6214527531,3,0,"Party","No"
1992,"Algeria",0,0.178,1794.6214527531,3,0,"Party","No"
1992,"Algeria",0,0.178,1794.6214527531,2,0,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,1,0,"State","No"
1992,"Algeria",0,0.178,1794.6214527531,1,0,"State","No"
1992,"Algeria",0,0.178,1794.6214527531,1,0,"State","No"
1992,"Algeria",0,0.178,1794.6214527531,1,0,"State","No"
1992,"Algeria",0,0.178,1794.6214527531,1,0,"State","No"
1992,"Algeria",0,0.178,1794.6214527531,1,0,"State","No"
1992,"Algeria",0,0.178,1794.6214527531,1,0,"State","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,1,0,"State","No"
1992,"Algeria",0,0.178,1794.6214527531,1,0,"State","No"
1992,"Algeria",0,0.178,1794.6214527531,1,0,"State","No"
1992,"Algeria",0,0.178,1794.6214527531,1,0,"State","No"
1992,"Algeria",0,0.178,1794.6214527531,1,0,"State","No"
1992,"Algeria",0,0.178,1794.6214527531,1,0,"State","No"
1992,"Algeria",0,0.178,1794.6214527531,1,0,"State","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,0,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,0,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,1,0,"State","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,0,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,0,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,0,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,1,0,"State","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,0,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,0,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,0,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,0,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,0,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,0,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,1,0,"State","No"
1992,"Algeria",0,0.178,1794.6214527531,2,1,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,1,0,"State","No"
1992,"Algeria",0,0.178,1794.6214527531,1,0,"State","No"
1992,"Algeria",0,0.178,1794.6214527531,1,0,"State","No"
1992,"Algeria",0,0.178,1794.6214527531,2,0,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,1,0,"State","No"
1992,"Algeria",0,0.178,1794.6214527531,2,0,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,2,0,"Citizens","No"
1992,"Algeria",0,0.178,1794.6214527531,1,0,"State","No"
1995,"Algeria",0,0.199,1466.54551114669,2,0,"Citizens","No"
1995,"Algeria",0,0.199,1466.54551114669,2,0,"Citizens","No"
1995,"Algeria",0,0.199,1466.54551114669,2,0,"Citizens","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,1,0,"State","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,1,1,"State","No"
1995,"Algeria",0,0.199,1466.54551114669,1,1,"State","No"
1995,"Algeria",0,0.199,1466.54551114669,1,1,"State","No"
1995,"Algeria",0,0.199,1466.54551114669,1,1,"State","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,1,1,"State","No"
1995,"Algeria",0,0.199,1466.54551114669,1,1,"State","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,1,1,"State","No"
1995,"Algeria",0,0.199,1466.54551114669,1,1,"State","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,1,1,"State","No"
1995,"Algeria",0,0.199,1466.54551114669,1,1,"State","No"
1995,"Algeria",0,0.199,1466.54551114669,1,1,"State","No"
1995,"Algeria",0,0.199,1466.54551114669,1,1,"State","No"
1995,"Algeria",0,0.199,1466.54551114669,1,1,"State","No"
1995,"Algeria",0,0.199,1466.54551114669,1,1,"State","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,1,0,"State","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,1,1,"State","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,1,1,"State","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,2,0,"Citizens","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,1,1,"State","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,3,0,"Party","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,1,1,"State","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,1,1,"State","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,1,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,1,0,"State","No"
1995,"Algeria",0,0.199,1466.54551114669,4,0,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,0,"Armed Group","No"
1995,"Algeria",0,0.199,1466.54551114669,4,0,"Armed Group","No"
1996,"Algeria",0,0.336,1619.53338860398,4,1,"Armed Group","No"
1996,"Algeria",0,0.336,1619.53338860398,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,1,1,"State","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,1,1,"State","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,1,1,"State","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,1,1,"State","No"
1997,"Algeria",0,0.325,1634.46740988129,1,1,"State","No"
1997,"Algeria",0,0.325,1634.46740988129,1,1,"State","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,1,1,"State","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,1,1,"State","No"
1997,"Algeria",0,0.325,1634.46740988129,3,0,"Party","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,1,1,"State","No"
1997,"Algeria",0,0.325,1634.46740988129,1,1,"State","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
1997,"Algeria",0,0.325,1634.46740988129,4,1,"Armed Group","No"
